Nvec,Chunck,NN,Time,Error,Prob
1152,0,2962,1441.94,0.0022181983,1

1160,0,2962,1485.68,0.0022181983,1

1168,0,2962,1387.12,0.0022181983,1

1176,0,2962,1290.93,0.0022181983,1

1184,0,2962,1341.29,0.0022181983,1

1192,0,2962,1471.42,0.0022181983,1

1200,0,2962,1309.53,0.0022181983,1

1208,0,2962,1476.74,0.0022181983,1

1216,0,2962,1302.17,0.0022181983,1

1224,0,2962,1468.54,0.0022181983,1

1232,0,2962,1417.27,0.0022181983,1

1240,0,2962,1371.38,0.0022181983,1

1248,0,2962,1337.57,0.0022181983,1

1256,0,2962,1692.01,0.0022181983,1

1264,0,2962,1352.27,0.0022181983,1

1272,0,2962,1393,0.0022181983,1

1280,0,2962,1326.5,0.0022181983,1

1288,0,2962,1357.18,0.0022181983,1

1296,0,2962,1402.28,0.0022181983,1

1304,0,2962,1446.41,0.0022181983,1

1312,0,2962,1484.98,0.0022181983,1

1320,0,2962,1365.62,0.0022181983,1

1328,0,2962,1393.38,0.0022181983,1

1336,0,2962,1417.34,0.0022181983,1

1344,0,2962,1433.02,0.0022181983,1

1352,0,2962,1412.8,0.0022181983,1

1360,0,2962,1343.72,0.0022181983,1

1368,0,2962,1510.32,0.0022181983,1

1376,0,2962,1470.65,0.0022181983,1

1384,0,2962,1365.3,0.0022181983,1

1392,0,2962,1325.63,0.0022181983,1

1400,0,2962,1335.78,0.0022181983,1

1408,0,2962,1345.59,0.0022181983,1

1416,0,2962,1416.2,0.0022181983,1

1424,0,2962,1700.41,0.0022181983,1

1432,0,2962,1338.98,0.0022181983,1

1440,0,2962,1369.4,0.0022181983,1

1448,0,2962,1364.42,0.0022181983,1

1456,0,2962,1515.11,0.0022181983,1

1464,0,2962,1502.5,0.0022181983,1

1472,0,2962,1260.39,0.0022181983,1

1480,0,2962,1445.74,0.0022181983,1

1488,0,2962,1403.82,0.0022181983,1

1496,0,2962,1503.44,0.0022181983,1

1504,0,2962,1526.29,0.0022181983,1

1512,0,2962,1419.21,0.0022181983,1

1520,0,2962,1483.77,0.0022181983,1

1528,0,2962,1452.84,0.0022181983,1

1536,0,2962,1469.32,0.0022181983,1

1544,0,2962,1416.73,0.0022181983,1

1552,0,2962,1313.5,0.0022181983,1

1560,0,2962,1498.56,0.0022181983,1

1568,0,2962,1465.09,0.0022181983,1

1576,0,2962,1473.17,0.0022181983,1

1584,0,2962,1313.76,0.0022181983,1

1592,0,2962,1581.26,0.0022181983,1

1600,0,2962,1722.15,0.0022181983,1

1608,0,2962,1399.37,0.0022181983,1

1616,0,2962,1452.97,0.0022181983,1

1624,0,2962,1401.36,0.0022181983,1

1632,0,2962,1428.73,0.0022181983,1

1640,0,2962,1477.39,0.0022181983,1

1648,0,2962,1493.8,0.0022181983,1

1656,0,2962,1405.36,0.0022181983,1

1664,0,2962,1492.54,0.0022181983,1

1672,0,2962,1351.91,0.0022181983,1

1680,0,2962,1658.45,0.0022181983,1

1688,0,2962,1329.26,0.0022181983,1

1696,0,2962,1402.21,0.0022181983,1

1704,0,2962,1408.86,0.0022181983,1

1712,0,2962,1341.81,0.0022181983,1

1720,0,2962,1450.52,0.0022181983,1

1728,0,2962,1404.01,0.0022181983,1

1736,0,2962,1416.97,0.0022181983,1

1744,0,2962,1365.71,0.0022181983,1

1752,0,2962,1452.31,0.0022181983,1

1760,0,2962,1426.38,0.0022181983,1

1768,0,2962,1724.39,0.0022181983,1

1776,0,2962,1405.79,0.0022181983,1

1784,0,2962,1394.41,0.0022181983,1

1792,0,2962,1462.85,0.0022181983,1

1800,0,2962,1438.46,0.0022181983,1

1808,0,2962,1446.8,0.0022181983,1

1816,0,2962,1413.8,0.0022181983,1

1824,0,2962,1287.53,0.0022181983,1

1832,0,2962,1462.76,0.0022181983,1

1840,0,2962,1370.49,0.0022181983,1

1848,0,2962,1382.55,0.0022181983,1

1856,0,2962,1488.9,0.0022181983,1

1864,0,2962,1358.16,0.0022181983,1

1872,0,2962,1358.21,0.0022181983,1

1880,0,2962,1436.51,0.0022181983,1

1888,0,2962,1467.46,0.0022181983,1

1896,0,2962,1368.72,0.0022181983,1

1904,0,2962,1306.65,0.0022181983,1

1912,0,2962,1458.28,0.0022181983,1

1920,0,2962,1445.99,0.0022181983,1

1928,0,2962,1369.17,0.0022181983,1

1936,0,2962,1632.03,0.0022181983,1

1944,0,2962,1365.09,0.0022181983,1

1952,0,2962,1402.33,0.0022181983,1

1960,0,2962,1277.34,0.0022181983,1

1968,0,2962,1309.78,0.0022181983,1

1976,0,2962,1453.23,0.0022181983,1

1984,0,2962,1437.58,0.0022181983,1

1992,0,2962,1445.9,0.0022181983,1

2000,0,2962,1415.71,0.0022181983,1

2008,0,2962,1546.11,0.0022181983,1

2016,0,2962,1541.94,0.0022181983,1

2024,0,2962,1378.03,0.0022181983,1

2032,0,2962,1370.98,0.0022181983,1

2040,0,2962,1300.75,0.0022181983,1

2048,0,2962,1315.49,0.0022181983,1

2056,0,2962,1419.48,0.0022181983,1

2064,0,2962,1387.12,0.0022181983,1

2072,0,2962,1416.34,0.0022181983,1

2080,0,2962,1496,0.0022181983,1

2088,0,2962,1497.19,0.0022181983,1

2096,0,2962,1467.11,0.0022181983,1

2104,0,2962,1761.01,0.0022181983,1

2112,0,2962,1589.02,0.0022181983,1

2120,0,2962,1518.63,0.0022181983,1

2128,0,2962,1526.23,0.0022181983,1

2136,0,2962,1338.1,0.0022181983,1

2144,0,2962,1417.98,0.0022181983,1

2152,0,2962,1479.09,0.0022181983,1

2160,0,2962,1526.11,0.0022181983,1

2168,0,2962,1347.32,0.0022181983,1

2176,0,2962,1501.96,0.0022181983,1

2184,0,2962,1423.37,0.0022181983,1

2192,0,2962,1284.42,0.0022181983,1

2200,0,2962,1481.77,0.0022181983,1

2208,0,2962,1477.86,0.0022181983,1

2216,0,2962,1336.99,0.0022181983,1

2224,0,2962,1375.46,0.0022181983,1

2232,0,2962,1541.91,0.0022181983,1

2240,0,2962,1420.12,0.0022181983,1

2248,0,2962,1489.95,0.0022181983,1

2256,0,2962,1326.07,0.0022181983,1

2264,0,2962,1420.21,0.0022181983,1

2272,0,2962,1372.12,0.0022181983,1

2280,0,2962,1868.63,0.0022181983,1

2288,0,2962,1414.32,0.0022181983,1

2296,0,2962,1389.41,0.0022181983,1

2304,0,2962,1482.6,0.0022181983,1

2312,0,2962,1352.25,0.0022181983,1

2320,0,2962,1432.07,0.0022181983,1

2328,0,2962,1509.62,0.0022181983,1

2336,0,2962,1447.53,0.0022181983,1

2344,0,2962,1491.49,0.0022181983,1

2352,0,2962,1335.22,0.0022181983,1

2360,0,2962,1402.7,0.0022181983,1

2368,0,2962,1301.58,0.0022181983,1

2376,0,2962,1518.85,0.0022181983,1

2384,0,2962,1405.15,0.0022181983,1

2392,0,2962,1493.38,0.0022181983,1

2400,0,2962,1481.03,0.0022181983,1

2408,0,2962,1385.96,0.0022181983,1

2416,0,2962,1467.59,0.0022181983,1

2424,0,2962,1491.09,0.0022181983,1

2432,0,2962,1336.35,0.0022181983,1

2440,0,2962,1463.77,0.0022181983,1

2448,0,2962,1744.01,0.0022181983,1

2456,0,2962,1350.44,0.0022181983,1

2464,0,2962,1444.32,0.0022181983,1

2472,0,2962,1389.63,0.0022181983,1

2480,0,2962,1311.63,0.0022181983,1

2488,0,2962,1457.34,0.0022181983,1

2496,0,2962,1401.73,0.0022181983,1

2504,0,2962,1374.9,0.0022181983,1

2512,0,2962,1327.92,0.0022181983,1

2520,0,2962,1487.11,0.0022181983,1

2528,0,2962,1473.69,0.0022181983,1

2536,0,2962,1390.19,0.0022181983,1

2544,0,2962,1414.21,0.0022181983,1

2552,0,2962,1412.1,0.0022181983,1

2560,0,2962,1507.22,0.0022181983,1

2568,0,2962,1379.27,0.0022181983,1

2576,0,2962,1382.26,0.0022181983,1

2584,0,2962,1495.83,0.0022181983,1

2592,0,2962,1580.43,0.0022181983,1

2600,0,2962,1418.35,0.0022181983,1

2608,0,2962,1363.76,0.0022181983,1

2616,0,2962,1646.1,0.0022181983,1

2624,0,2962,1679.59,0.0022181983,1

2632,0,2962,1443.91,0.0022181983,1

2640,0,2962,1440.11,0.0022181983,1

2648,0,2962,1505.44,0.0022181983,1

2656,0,2962,1388.42,0.0022181983,1

2664,0,2962,1475.16,0.0022181983,1

2672,0,2962,1300.28,0.0022181983,1

2680,0,2962,1376.73,0.0022181983,1

2688,0,2962,1516.22,0.0022181983,1

2696,0,2962,1479.44,0.0022181983,1

2704,0,2962,1420.18,0.0022181983,1

2712,0,2962,1501.52,0.0022181983,1

2720,0,2962,1390.11,0.0022181983,1

2728,0,2962,1370.06,0.0022181983,1

2736,0,2962,1438.48,0.0022181983,1

2744,0,2962,1378.65,0.0022181983,1

2752,0,2962,1327.99,0.0022181983,1

2760,0,2962,1381.64,0.0022181983,1

2768,0,2962,1311.97,0.0022181983,1

2776,0,2962,1268.3,0.0022181983,1

2784,0,2962,1327.62,0.0022181983,1

2792,0,2962,1649.42,0.0022181983,1

2800,0,2962,1402.62,0.0022181983,1

2808,0,2962,1302.26,0.0022181983,1

2816,0,2962,1341.62,0.0022181983,1

2824,0,2962,1397.5,0.0022181983,1

2832,0,2962,1372.18,0.0022181983,1

2840,0,2962,1409.81,0.0022181983,1

2848,0,2962,1368.93,0.0022181983,1

2856,0,2962,1400.34,0.0022181983,1

2864,0,2962,1357.24,0.0022181983,1

2872,0,2962,1319.89,0.0022181983,1

2880,0,2962,1399.94,0.0022181983,1

2888,0,2962,1384.53,0.0022181983,1

2896,0,2962,1428.46,0.0022181983,1

2904,0,2962,1269.3,0.0022181983,1

2912,0,2962,1434.4,0.0022181983,1

2920,0,2962,1436.62,0.0022181983,1

2928,0,2962,1326.13,0.0022181983,1

2936,0,2962,1385.79,0.0022181983,1

