Ncache,Chunck,NN,Time,Error,Prob
13900,0,2962,1809.94,0.0022181971,1

14000,0,2962,1708.23,0.0022181971,1

14100,0,2962,1815.38,0.0022181971,1

14200,0,2962,1698.41,0.0022181971,1

14300,0,2962,1830.23,0.0022181971,1

14400,0,2962,1697.27,0.0022181971,1

14500,0,2962,1833.22,0.0022181971,1

14600,0,2962,1699.73,0.0022181971,1

14700,0,2962,1833.13,0.0022181971,1

14800,0,2962,1775.46,0.0022181971,1

14900,0,2962,1727.41,0.0022181971,1

15000,0,2962,1814.02,0.0022181971,1

15100,0,2962,1711.67,0.0022181971,1

15200,0,2962,1825.47,0.0022181971,1

15300,0,2962,1701.55,0.0022181971,1

15400,0,2962,1836.3,0.0022181971,1

15500,0,2962,1705.64,0.0022181971,1

15600,0,2962,1849.81,0.0022181971,1

15700,0,2962,1708.87,0.0022181971,1

15800,0,2962,1841.49,0.0022181971,1

15900,0,2962,1708.42,0.0022181971,1

16000,0,2962,1842.06,0.0022181971,1

16100,0,2962,1710.5,0.0022181971,1

16200,0,2962,1839.62,0.0022181971,1

16300,0,2962,1718.93,0.0022181971,1

16400,0,2962,1816.79,0.0022181971,1

16500,0,2962,1820.16,0.0022181971,1

16600,0,2962,1733.17,0.0022181971,1

16700,0,2962,1842.77,0.0022181971,1

16800,0,2962,1744.11,0.0022181971,1

16900,0,2962,1825.37,0.0022181971,1

17000,0,2962,1735.82,0.0022181971,1

17100,0,2962,1847.31,0.0022181971,1

17200,0,2962,1724.92,0.0022181971,1

17300,0,2962,1848,0.0022181971,1

17400,0,2962,1725.19,0.0022181971,1

17500,0,2962,1856.67,0.0022181971,1

17600,0,2962,1726.67,0.0022181971,1

17700,0,2962,1864.66,0.0022181971,1

17800,0,2962,1725.27,0.0022181971,1

17900,0,2962,2009.43,0.0022181971,1

18000,0,2962,1732.62,0.0022181971,1

18100,0,2962,1862.81,0.0022181971,1

18200,0,2962,1733.81,0.0022181971,1

18300,0,2962,1861.51,0.0022181971,1

18400,0,2962,1742.74,0.0022181971,1

18500,0,2962,1872.72,0.0022181971,1

18600,0,2962,1738.77,0.0022181971,1

18700,0,2962,1864.68,0.0022181971,1

18800,0,2962,1743.61,0.0022181971,1

18900,0,2962,1866.63,0.0022181971,1

19000,0,2962,1748.55,0.0022181971,1

19100,0,2962,1840.13,0.0022181971,1

19200,0,2962,1846.51,0.0022181971,1

19300,0,2962,1755.57,0.0022181971,1

19400,0,2962,1847.42,0.0022181971,1

19500,0,2962,1764.19,0.0022181971,1

19600,0,2962,1864.03,0.0022181971,1

19700,0,2962,1763.52,0.0022181971,1

19800,0,2962,1857.15,0.0022181971,1

19900,0,2962,1763.79,0.0022181971,1

20000,0,2962,1874.84,0.0022181971,1

20100,0,2962,1767.56,0.0022181971,1

20200,0,2962,1875.88,0.0022181971,1

20300,0,2962,1775.83,0.0022181971,1

20400,0,2962,1876.52,0.0022181971,1

20500,0,2962,1776.82,0.0022181971,1

20600,0,2962,1873.15,0.0022181971,1

20700,0,2962,1768.4,0.0022181971,1

20800,0,2962,1890.73,0.0022181971,1

20900,0,2962,1782.74,0.0022181971,1

21000,0,2962,1873.37,0.0022181971,1

21100,0,2962,1783.88,0.0022181971,1

21200,0,2962,1877.81,0.0022181971,1

21300,0,2962,1779.64,0.0022181971,1

21400,0,2962,1890.69,0.0022181971,1

21500,0,2962,1782.02,0.0022181971,1

21600,0,2962,1906.57,0.0022181971,1

21700,0,2962,1763.82,0.0022181971,1

21800,0,2962,2048.61,0.0022181971,1

21900,0,2962,1769.17,0.0022181971,1

22000,0,2962,1895.45,0.0022181971,1

22100,0,2962,1772.95,0.0022181971,1

22200,0,2962,1913.68,0.0022181971,1

22300,0,2962,1773.72,0.0022181971,1

22400,0,2962,1879.58,0.0022181971,1

22500,0,2962,1791.53,0.0022181971,1

22600,0,2962,1891.59,0.0022181971,1

22700,0,2962,1787.07,0.0022181971,1

22800,0,2962,1904.27,0.0022181971,1

22900,0,2962,1809.2,0.0022181971,1

23000,0,2962,1908.93,0.0022181971,1

23100,0,2962,1785.69,0.0022181971,1

23200,0,2962,1928.55,0.0022181971,1

23300,0,2962,1788.03,0.0022181971,1

23400,0,2962,1923.58,0.0022181971,1

23500,0,2962,1787.85,0.0022181971,1

23600,0,2962,1921.32,0.0022181971,1

23700,0,2962,1788.41,0.0022181971,1

23800,0,2962,1916.66,0.0022181971,1

23900,0,2962,1807.46,0.0022181971,1

24000,0,2962,1936.04,0.0022181971,1

24100,0,2962,1790.26,0.0022181971,1

24200,0,2962,1936.7,0.0022181971,1

24300,0,2962,1796.36,0.0022181971,1

24400,0,2962,1924.21,0.0022181971,1

24500,0,2962,1928.14,0.0022181971,1

24600,0,2962,1834.41,0.0022181971,1

24700,0,2962,1930.64,0.0022181971,1

24800,0,2962,1820.32,0.0022181971,1

24900,0,2962,1936.19,0.0022181971,1

25000,0,2962,1814.26,0.0022181971,1

25100,0,2962,1938.48,0.0022181971,1

25200,0,2962,1810.86,0.0022181971,1

25300,0,2962,1941.08,0.0022181971,1

25400,0,2962,1817.47,0.0022181971,1

25500,0,2962,1933.93,0.0022181971,1

25600,0,2962,1818.68,0.0022181971,1

