Nvec,Chunck,NN,Time,Error,Prob
8,20,2962,169.602,0.0046137406,1
16,20,2962,168.413,0.0046137406,1
24,20,2962,172.777,0.0046137406,1
32,20,2962,166.046,0.0046137406,1
40,20,2962,188.384,0.0046137406,1
48,20,2962,166.715,0.0046137406,1
56,20,2962,169.741,0.0046137406,1
64,20,2962,175.471,0.0046137406,1
72,20,2962,220.994,0.0046137406,1
80,20,2962,167.506,0.0046137406,1
88,20,2962,172.431,0.0046137406,1
96,20,2962,179.228,0.0046137406,1
104,20,2962,193.934,0.0046137406,1
112,20,2962,185.741,0.0046137406,1
120,20,2962,193.929,0.0046137406,1
128,20,2962,174.009,0.0046137406,1
136,20,2962,182.202,0.0046137406,1
144,20,2962,186.996,0.0046137406,1
152,20,2962,185.381,0.0046137406,1
160,20,2962,187.302,0.0046137406,1
168,20,2962,193.213,0.0046137406,1
176,20,2962,206.703,0.0046137406,1
184,20,2962,213.021,0.0046137406,1
192,20,2962,220.437,0.0046137406,1
200,20,2962,229.087,0.0046137406,1
208,20,2962,161.979,0.0046137406,1
216,20,2962,174.099,0.0046137406,1
224,20,2962,171.879,0.0046137406,1
232,20,2962,181.622,0.0046137406,1
240,20,2962,184.516,0.0046137406,1
248,20,2962,194.329,0.0046137406,1
256,20,2962,199.789,0.0046137406,1
264,20,2962,202.444,0.0046137406,1
272,20,2962,208.595,0.0046137406,1
280,20,2962,214.545,0.0046137406,1
288,20,2962,220.426,0.0046137406,1
296,20,2962,227.837,0.0046137406,1
304,20,2962,237.65,0.0046137406,1
312,20,2962,238.319,0.0046137406,1
320,20,2962,244.342,0.0046137406,1
328,20,2962,257.897,0.0046137406,1
336,20,2962,279.914,0.0046137406,1
344,20,2962,262.665,0.0046137406,1
352,20,2962,270.686,0.0046137406,1
360,20,2962,277.978,0.0046137406,1
368,20,2962,280.773,0.0046137406,1
376,20,2962,287.496,0.0046137406,1
384,20,2962,293.508,0.0046137406,1
392,20,2962,260.379,0.0046137406,1
400,20,2962,231.517,0.0046137406,1
408,20,2962,195.264,0.0046137406,1
416,20,2962,165.924,0.0046137406,1
424,20,2962,167.597,0.0046137406,1
432,20,2962,170.031,0.0046137406,1
440,20,2962,177.488,0.0046137406,1
448,20,2962,175.816,0.0046137406,1
456,20,2962,177.365,0.0046137406,1
464,20,2962,181.097,0.0046137406,1
472,20,2962,184.376,0.0046137406,1
480,20,2962,183.872,0.0046137406,1
488,20,2962,193.239,0.0046137406,1
496,20,2962,195.154,0.0046137406,1
