Ncache,Chunck,NN,Time,Error,Prob
100,80,2962,1161.24,0.0046137439,1
200,80,2962,1969.06,0.0046137439,1
300,80,2962,1469.84,0.0046137439,1
400,80,2962,1775.71,0.0046137439,1
500,80,2962,1883.4,0.0046137439,1
600,80,2962,1086.06,0.0046137439,1
700,80,2962,1288.27,0.0046137439,1
800,80,2962,1030.92,0.0046137439,1
900,80,2962,1137.36,0.0046137439,1
1000,80,2962,1563.95,0.0046137439,1
1100,80,2962,1484.86,0.0046137439,1
1200,80,2962,1247.96,0.0046137439,1
1300,80,2962,1283.61,0.0046137439,1
1400,80,2962,1619.44,0.0046137439,1
1500,80,2962,1302.33,0.0046137439,1
1600,80,2962,1074.6,0.0046137439,1
1700,80,2962,1621.75,0.0046137439,1
1800,80,2962,1243.21,0.0046137439,1
1900,80,2962,1357.34,0.0046137439,1
2000,80,2962,1115.41,0.0046137439,1
2100,80,2962,1135.54,0.0046137439,1
2200,80,2962,1325.38,0.0046137439,1
2300,80,2962,1388.88,0.0046137439,1
2400,80,2962,1515.63,0.0046137439,1
2500,80,2962,1480.15,0.0046137439,1
2600,80,2962,1631.99,0.0046137439,1
2700,80,2962,1918.15,0.0046137439,1
2800,80,2962,1483.1,0.0046137439,1
2900,80,2962,2483.35,0.0046137439,1
3000,80,2962,2393.06,0.0046137439,1
3100,80,2962,4014.89,0.0046137439,1
3200,80,2962,2691.41,0.0046137439,1
3300,80,2962,2566.34,0.0046137439,1
3400,80,2962,2653.6,0.0046137439,1
3500,80,2962,2453.91,0.0046137439,1
3600,80,2962,2522.14,0.0046137439,1
3700,80,2962,2493.39,0.0046137439,1
3800,80,2962,2406.59,0.0046137439,1
3900,80,2962,2466.13,0.0046137439,1
4000,80,2962,2423.79,0.0046137439,1
4100,80,2962,2513.8,0.0046137439,1
4200,80,2962,2412.54,0.0046137439,1
4300,80,2962,2575.91,0.0046137439,1
4400,80,2962,2320.39,0.0046137439,1
4500,80,2962,2399.59,0.0046137439,1
4600,80,2962,2561.82,0.0046137439,1
4700,80,2962,2338.71,0.0046137439,1
4800,80,2962,2426.19,0.0046137439,1
4900,80,2962,2133.37,0.0046137439,1
5000,80,2962,2115.12,0.0046137439,1
5100,80,2962,2543.93,0.0046137439,1
5200,80,2962,2477.45,0.0046137439,1
5300,80,2962,2429.74,0.0046137439,1
5400,80,2962,2192.31,0.0046137439,1
5500,80,2962,2390.24,0.0046137439,1
5600,80,2962,2423.36,0.0046137439,1
5700,80,2962,2266.7,0.0046137439,1
5800,80,2962,2415.74,0.0046137439,1
5900,80,2962,1971.56,0.0046137439,1
6000,80,2962,1552.14,0.0046137439,1
6100,80,2962,2391.72,0.0046137439,1
6200,80,2962,1849.32,0.0046137439,1
6300,80,2962,1716.27,0.0046137439,1
6400,80,2962,1812.5,0.0046137439,1
6500,80,2962,2082.37,0.0046137439,1
6600,80,2962,1559.92,0.0046137439,1
6700,80,2962,992.956,0.0046137439,1
6800,80,2962,2074.24,0.0046137439,1
6900,80,2962,1918.79,0.0046137439,1
7000,80,2962,1730.56,0.0046137439,1
7100,80,2962,2384.03,0.0046137439,1
7200,80,2962,1577.05,0.0046137439,1
7300,80,2962,1939.53,0.0046137439,1
7400,80,2962,1829.42,0.0046137439,1
7500,80,2962,1463.12,0.0046137439,1
7600,80,2962,1800.35,0.0046137439,1
7700,80,2962,1278.35,0.0046137439,1
7800,80,2962,1688.44,0.0046137439,1
7900,80,2962,1099.39,0.0046137439,1
8000,80,2962,1566.71,0.0046137439,1
8100,80,2962,1608.35,0.0046137439,1
8200,80,2962,1594.41,0.0046137439,1
8300,80,2962,2400.72,0.0046137439,1
8400,80,2962,1498.76,0.0046137439,1
8500,80,2962,1436.87,0.0046137439,1
8600,80,2962,1814.64,0.0046137439,1
8700,80,2962,1535.45,0.0046137439,1
8800,80,2962,937.442,0.0046137439,1
8900,80,2962,1570.06,0.0046137439,1
9000,80,2962,1723.59,0.0046137439,1
9100,80,2962,1502.75,0.0046137439,1
9200,80,2962,1684.13,0.0046137439,1
9300,80,2962,1485.59,0.0046137439,1
9400,80,2962,1608.52,0.0046137439,1
9500,80,2962,1577.56,0.0046137439,1
9600,80,2962,2014.66,0.0046137439,1
9700,80,2962,1203.65,0.0046137439,1
9800,80,2962,1236.01,0.0046137439,1
9900,80,2962,1443.82,0.0046137439,1
10000,80,2962,1098.87,0.0046137439,1
10100,80,2962,366.149,0.0046137439,1
10200,80,2962,375.88,0.0046137439,1
10300,80,2962,361.235,0.0046137439,1
10400,80,2962,375.111,0.0046137439,1
10500,80,2962,358.095,0.0046137439,1
10600,80,2962,364.425,0.0046137439,1
10700,80,2962,368.266,0.0046137439,1
10800,80,2962,371.324,0.0046137439,1
10900,80,2962,365.124,0.0046137439,1
11000,80,2962,352.766,0.0046137439,1
11100,80,2962,362.407,0.0046137439,1
11200,80,2962,379.464,0.0046137439,1
11300,80,2962,358.946,0.0046137439,1
11400,80,2962,364.049,0.0046137439,1
11500,80,2962,371.262,0.0046137439,1
11600,80,2962,366.104,0.0046137439,1
11700,80,2962,371.481,0.0046137439,1
11800,80,2962,357.661,0.0046137439,1
11900,80,2962,365.341,0.0046137439,1
12000,80,2962,370.953,0.0046137439,1
12100,80,2962,372.179,0.0046137439,1
12200,80,2962,375.821,0.0046137439,1
12300,80,2962,368.109,0.0046137439,1
12400,80,2962,373.52,0.0046137439,1
12500,80,2962,368.787,0.0046137439,1
12600,80,2962,368.255,0.0046137439,1
12700,80,2962,366.029,0.0046137439,1
12800,80,2962,375.419,0.0046137439,1
12900,80,2962,364.533,0.0046137439,1
13000,80,2962,371.524,0.0046137439,1
13100,80,2962,364.009,0.0046137439,1
13200,80,2962,380.276,0.0046137439,1
13300,80,2962,372.228,0.0046137439,1
13400,80,2962,361.104,0.0046137439,1
13500,80,2962,364.692,0.0046137439,1
13600,80,2962,360.915,0.0046137439,1
13700,80,2962,364.442,0.0046137439,1
13800,80,2962,365.727,0.0046137439,1
13900,80,2962,365.596,0.0046137439,1
14000,80,2962,371.172,0.0046137439,1
14100,80,2962,367.777,0.0046137439,1
14200,80,2962,360.832,0.0046137439,1
14300,80,2962,358.789,0.0046137439,1
14400,80,2962,360.727,0.0046137439,1
14500,80,2962,374.304,0.0046137439,1
14600,80,2962,367.36,0.0046137439,1
14700,80,2962,363.555,0.0046137439,1
14800,80,2962,368.702,0.0046137439,1
14900,80,2962,365.357,0.0046137439,1
15000,80,2962,363.374,0.0046137439,1
15100,80,2962,368.203,0.0046137439,1
15200,80,2962,370.141,0.0046137439,1
15300,80,2962,361.912,0.0046137439,1
15400,80,2962,380.625,0.0046137439,1
