Nvec,Chunck,NN,Time,Error,Prob
8,10,2962,1085.14,0.0046137439,1
16,10,2962,1264.61,0.0046137439,1
24,10,2962,1248.38,0.0046137439,1
32,10,2962,1071.18,0.0046137439,1
40,10,2962,1155.65,0.0046137439,1
48,10,2962,995.401,0.0046137439,1
56,10,2962,1387.67,0.0046137439,1
64,10,2962,1372.73,0.0046137439,1
72,10,2962,975.947,0.0046137439,1
80,10,2962,1139.35,0.0046137439,1
88,10,2962,1018.26,0.0046137439,1
96,10,2962,1129.17,0.0046137439,1
104,10,2962,1223.7,0.0046137439,1
112,10,2962,1116.35,0.0046137439,1
120,10,2962,1043.76,0.0046137439,1
128,10,2962,1048.65,0.0046137439,1
136,10,2962,932.468,0.0046137439,1
144,10,2962,1115.08,0.0046137439,1
152,10,2962,1023.5,0.0046137439,1
160,10,2962,1036.34,0.0046137439,1
168,10,2962,1056.69,0.0046137439,1
176,10,2962,1067.49,0.0046137439,1
184,10,2962,974.624,0.0046137439,1
192,10,2962,1231.39,0.0046137439,1
200,10,2962,996.935,0.0046137439,1
208,10,2962,1356.6,0.0046137439,1
216,10,2962,1294.95,0.0046137439,1
224,10,2962,995.471,0.0046137439,1
232,10,2962,1593.62,0.0046137439,1
240,10,2962,1121.29,0.0046137439,1
248,10,2962,1274.73,0.0046137439,1
256,10,2962,998.497,0.0046137439,1
264,10,2962,1038.6,0.0046137439,1
272,10,2962,1200.43,0.0046137439,1
280,10,2962,1270.07,0.0046137439,1
288,10,2962,1205.39,0.0046137439,1
296,10,2962,983.705,0.0046137439,1
304,10,2962,1193.08,0.0046137439,1
312,10,2962,1459.25,0.0046137439,1
320,10,2962,1123.39,0.0046137439,1
328,10,2962,1002.01,0.0046137439,1
336,10,2962,1016.74,0.0046137439,1
344,10,2962,1063.33,0.0046137439,1
352,10,2962,1159.64,0.0046137439,1
360,10,2962,1127.59,0.0046137439,1
368,10,2962,1027.53,0.0046137439,1
376,10,2962,1271.44,0.0046137439,1
384,10,2962,986.075,0.0046137439,1
392,10,2962,1100.1,0.0046137439,1
400,10,2962,1605.91,0.0046137439,1
408,10,2962,1072.14,0.0046137439,1
416,10,2962,1032.83,0.0046137439,1
424,10,2962,1047.51,0.0046137439,1
432,10,2962,1016.91,0.0046137439,1
440,10,2962,1109.43,0.0046137439,1
448,10,2962,1106.36,0.0046137439,1
456,10,2962,968.672,0.0046137439,1
464,10,2962,1338.22,0.0046137439,1
472,10,2962,1130.09,0.0046137439,1
480,10,2962,1185.73,0.0046137439,1
488,10,2962,1200.98,0.0046137439,1
496,10,2962,1034.97,0.0046137439,1
504,10,2962,1024.81,0.0046137439,1
512,10,2962,1200.61,0.0046137439,1
520,10,2962,987.757,0.0046137439,1
528,10,2962,943.237,0.0046137439,1
536,10,2962,1365.72,0.0046137439,1
544,10,2962,1052.91,0.0046137439,1
552,10,2962,1031.66,0.0046137439,1
560,10,2962,1248.37,0.0046137439,1
568,10,2962,1384.34,0.0046137439,1
576,10,2962,1423.69,0.0046137439,1
584,10,2962,1048.39,0.0046137439,1
592,10,2962,940.5,0.0046137439,1
600,10,2962,1127.65,0.0046137439,1
608,10,2962,1107.38,0.0046137439,1
616,10,2962,1062.62,0.0046137439,1
624,10,2962,1176.66,0.0046137439,1
632,10,2962,1041.17,0.0046137439,1
640,10,2962,1185.66,0.0046137439,1
648,10,2962,1401.99,0.0046137439,1
656,10,2962,1135.73,0.0046137439,1
664,10,2962,1398.65,0.0046137439,1
672,10,2962,1320.55,0.0046137439,1
680,10,2962,1103.04,0.0046137439,1
688,10,2962,1398.15,0.0046137439,1
696,10,2962,1261.43,0.0046137439,1
704,10,2962,1136.01,0.0046137439,1
712,10,2962,1271.34,0.0046137439,1
720,10,2962,1480.81,0.0046137439,1
728,10,2962,1227.6,0.0046137439,1
736,10,2962,1125.51,0.0046137439,1
744,10,2962,1374.99,0.0046137439,1
752,10,2962,1226.49,0.0046137439,1
760,10,2962,993.966,0.0046137439,1
768,10,2962,1198.57,0.0046137439,1
776,10,2962,1169.85,0.0046137439,1
784,10,2962,1147.57,0.0046137439,1
792,10,2962,1252.96,0.0046137439,1
800,10,2962,1249.89,0.0046137439,1
808,10,2962,1275.77,0.0046137439,1
816,10,2962,1104.11,0.0046137439,1
824,10,2962,1149.34,0.0046137439,1
832,10,2962,1245.4,0.0046137439,1
840,10,2962,1191.32,0.0046137439,1
848,10,2962,1093.41,0.0046137439,1
856,10,2962,1112.82,0.0046137439,1
864,10,2962,1249.32,0.0046137439,1
872,10,2962,1195.06,0.0046137439,1
880,10,2962,1263.63,0.0046137439,1
888,10,2962,1173.88,0.0046137439,1
896,10,2962,1251.32,0.0046137439,1
904,10,2962,1220.29,0.0046137439,1
912,10,2962,1283.29,0.0046137439,1
920,10,2962,1134.33,0.0046137439,1
928,10,2962,1244.26,0.0046137439,1
936,10,2962,1261.08,0.0046137439,1
944,10,2962,1154.05,0.0046137439,1
952,10,2962,1162.16,0.0046137439,1
960,10,2962,1288.57,0.0046137439,1
968,10,2962,1172.99,0.0046137439,1
976,10,2962,1312.18,0.0046137439,1
984,10,2962,1290.05,0.0046137439,1
992,10,2962,1311.03,0.0046137439,1
1000,10,2962,1264.75,0.0046137439,1
1008,10,2962,1283.04,0.0046137439,1
1016,10,2962,1332.5,0.0046137439,1
1024,10,2962,1297.57,0.0046137439,1
1032,10,2962,1297.02,0.0046137439,1
1040,10,2962,1177.39,0.0046137439,1
1048,10,2962,1190.32,0.0046137439,1
1056,10,2962,1196.65,0.0046137439,1
1064,10,2962,1262.36,0.0046137439,1
1072,10,2962,1232.93,0.0046137439,1
1080,10,2962,1320.04,0.0046137439,1
1088,10,2962,1365.49,0.0046137439,1
1096,10,2962,1171.75,0.0046137439,1
1104,10,2962,1124.62,0.0046137439,1
