Nvec,Chunck,NN,Time,Error,Prob
8,80,2962,1053.03,0.0046137439,1
16,80,2962,985.252,0.0046137439,1
24,80,2962,1525.15,0.0046137439,1
32,80,2962,1445.87,0.0046137439,1
40,80,2962,1004.35,0.0046137439,1
48,80,2962,937.019,0.0046137439,1
56,80,2962,1373.1,0.0046137439,1
64,80,2962,1382.41,0.0046137439,1
72,80,2962,1127.49,0.0046137439,1
80,80,2962,1224.94,0.0046137439,1
88,80,2962,1281.12,0.0046137439,1
96,80,2962,1320.44,0.0046137439,1
104,80,2962,1273.13,0.0046137439,1
112,80,2962,1334.93,0.0046137439,1
120,80,2962,1462.96,0.0046137439,1
128,80,2962,1296.92,0.0046137439,1
136,80,2962,1300.55,0.0046137439,1
144,80,2962,1359.3,0.0046137439,1
152,80,2962,1437.28,0.0046137439,1
160,80,2962,1574.44,0.0046137439,1
168,80,2962,1842.26,0.0046137439,1
176,80,2962,1463.62,0.0046137439,1
184,80,2962,1685.56,0.0046137439,1
192,80,2962,1702.19,0.0046137439,1
200,80,2962,1568.52,0.0046137439,1
208,80,2962,2033.57,0.0046137439,1
216,80,2962,1592.19,0.0046137439,1
224,80,2962,1804.22,0.0046137439,1
232,80,2962,1684.14,0.0046137439,1
240,80,2962,2036.21,0.0046137439,1
248,80,2962,1947.44,0.0046137439,1
256,80,2962,1725.54,0.0046137439,1
264,80,2962,2101.35,0.0046137439,1
272,80,2962,1797.49,0.0046137439,1
280,80,2962,2061.13,0.0046137439,1
288,80,2962,1885.02,0.0046137439,1
296,80,2962,1909.05,0.0046137439,1
304,80,2962,2250.65,0.0046137439,1
312,80,2962,1990.52,0.0046137439,1
320,80,2962,2010.11,0.0046137439,1
328,80,2962,2115.32,0.0046137439,1
336,80,2962,2250.69,0.0046137439,1
344,80,2962,2085.03,0.0046137439,1
352,80,2962,2142.33,0.0046137439,1
360,80,2962,2177.77,0.0046137439,1
368,80,2962,2202.92,0.0046137439,1
376,80,2962,2270.4,0.0046137439,1
384,80,2962,2332.05,0.0046137439,1
392,80,2962,2302.29,0.0046137439,1
400,80,2962,2309.87,0.0046137439,1
408,80,2962,2505.81,0.0046137439,1
416,80,2962,2348.11,0.0046137439,1
424,80,2962,2343.5,0.0046137439,1
432,80,2962,2477.63,0.0046137439,1
440,80,2962,2363.74,0.0046137439,1
448,80,2962,2555.56,0.0046137439,1
456,80,2962,2659.86,0.0046137439,1
464,80,2962,2445.45,0.0046137439,1
472,80,2962,2512.19,0.0046137439,1
480,80,2962,2481.63,0.0046137439,1
488,80,2962,2511.71,0.0046137439,1
496,80,2962,2571.41,0.0046137439,1
504,80,2962,3141.16,0.0046137439,1
512,80,2962,2634.69,0.0046137439,1
520,80,2962,2918.72,0.0046137439,1
528,80,2962,2850.53,0.0046137439,1
536,80,2962,2801.68,0.0046137439,1
544,80,2962,2961.81,0.0046137439,1
552,80,2962,2761.87,0.0046137439,1
560,80,2962,2820.52,0.0046137439,1
568,80,2962,2965.62,0.0046137439,1
576,80,2962,2751.11,0.0046137439,1
584,80,2962,2989.72,0.0046137439,1
592,80,2962,3003.36,0.0046137439,1
600,80,2962,2970.4,0.0046137439,1
608,80,2962,2988.85,0.0046137439,1
616,80,2962,3037.21,0.0046137439,1
624,80,2962,3184.86,0.0046137439,1
632,80,2962,3055.01,0.0046137439,1
640,80,2962,3411.83,0.0046137439,1
648,80,2962,3232.51,0.0046137439,1
656,80,2962,3167.72,0.0046137439,1
664,80,2962,3328.19,0.0046137439,1
672,80,2962,3288.68,0.0046137439,1
680,80,2962,3238.93,0.0046137439,1
688,80,2962,3538.89,0.0046137439,1
696,80,2962,3286.16,0.0046137439,1
704,80,2962,4054.11,0.0046137439,1
712,80,2962,3388.94,0.0046137439,1
720,80,2962,3428.45,0.0046137439,1
728,80,2962,3471.58,0.0046137439,1
736,80,2962,3477.25,0.0046137439,1
744,80,2962,3493.36,0.0046137439,1
752,80,2962,3517.67,0.0046137439,1
760,80,2962,3392.04,0.0046137439,1
768,80,2962,3653.91,0.0046137439,1
776,80,2962,3603.22,0.0046137439,1
784,80,2962,3816.65,0.0046137439,1
792,80,2962,3734.62,0.0046137439,1
800,80,2962,3659.9,0.0046137439,1
808,80,2962,3759.7,0.0046137439,1
816,80,2962,3744.86,0.0046137439,1
824,80,2962,3713.12,0.0046137439,1
832,80,2962,3817.66,0.0046137439,1
840,80,2962,3915.97,0.0046137439,1
848,80,2962,3798.66,0.0046137439,1
856,80,2962,3872.95,0.0046137439,1
864,80,2962,3910.2,0.0046137439,1
872,80,2962,3927.35,0.0046137439,1
880,80,2962,4009.35,0.0046137439,1
888,80,2962,4368.45,0.0046137439,1
896,80,2962,4051.92,0.0046137439,1
904,80,2962,4148.67,0.0046137439,1
912,80,2962,4171.83,0.0046137439,1
920,80,2962,4101.03,0.0046137439,1
928,80,2962,4117.31,0.0046137439,1
936,80,2962,4185.11,0.0046137439,1
944,80,2962,4279.84,0.0046137439,1
952,80,2962,4253.07,0.0046137439,1
960,80,2962,4248.43,0.0046137439,1
968,80,2962,4301.73,0.0046137439,1
976,80,2962,4315.84,0.0046137439,1
984,80,2962,4353.16,0.0046137439,1
992,80,2962,4403.68,0.0046137439,1
1000,80,2962,4719.24,0.0046137439,1
1008,80,2962,4442.41,0.0046137439,1
1016,80,2962,4458.83,0.0046137439,1
1024,80,2962,4450.43,0.0046137439,1
1032,80,2962,4560.85,0.0046137439,1
1040,80,2962,4553.02,0.0046137439,1
