Ncache,Chunck,NN,Time,Error,Prob
100,60,2962,2963.58,0.0046137439,1
200,60,2962,1583.22,0.0046137439,1
300,60,2962,1554.95,0.0046137439,1
400,60,2962,1354.32,0.0046137439,1
500,60,2962,1487.09,0.0046137439,1
600,60,2962,1231.28,0.0046137439,1
700,60,2962,985.068,0.0046137439,1
800,60,2962,1708.7,0.0046137439,1
900,60,2962,1268.51,0.0046137439,1
1000,60,2962,1388.32,0.0046137439,1
1100,60,2962,1425.03,0.0046137439,1
1200,60,2962,2395.57,0.0046137439,1
1300,60,2962,1407.89,0.0046137439,1
1400,60,2962,1559.73,0.0046137439,1
1500,60,2962,1263.07,0.0046137439,1
1600,60,2962,1156.52,0.0046137439,1
1700,60,2962,1208.36,0.0046137439,1
1800,60,2962,1052.77,0.0046137439,1
1900,60,2962,1007.48,0.0046137439,1
2000,60,2962,1564.04,0.0046137439,1
2100,60,2962,1248.13,0.0046137439,1
2200,60,2962,1357.94,0.0046137439,1
2300,60,2962,1465.14,0.0046137439,1
2400,60,2962,1437.35,0.0046137439,1
2500,60,2962,1375.24,0.0046137439,1
2600,60,2962,1375.67,0.0046137439,1
2700,60,2962,1800.15,0.0046137439,1
2800,60,2962,1191.16,0.0046137439,1
2900,60,2962,1322.39,0.0046137439,1
3000,60,2962,2196.89,0.0046137439,1
3100,60,2962,2734.68,0.0046137439,1
3200,60,2962,2701.04,0.0046137439,1
3300,60,2962,2949.14,0.0046137439,1
3400,60,2962,2437.72,0.0046137439,1
3500,60,2962,2499.68,0.0046137439,1
3600,60,2962,2482.86,0.0046137439,1
3700,60,2962,2584.65,0.0046137439,1
3800,60,2962,2537,0.0046137439,1
3900,60,2962,2464.15,0.0046137439,1
4000,60,2962,2405.48,0.0046137439,1
4100,60,2962,2394.54,0.0046137439,1
4200,60,2962,2489.82,0.0046137439,1
4300,60,2962,2539.33,0.0046137439,1
4400,60,2962,2262.84,0.0046137439,1
4500,60,2962,2385.16,0.0046137439,1
4600,60,2962,2344.42,0.0046137439,1
4700,60,2962,2336.43,0.0046137439,1
4800,60,2962,2277.69,0.0046137439,1
