Nvec,Chunck,NN,Time,Error,Prob
8,40,2962,167.929,0.0046137406,1
16,40,2962,167.944,0.0046137406,1
24,40,2962,170.362,0.0046137406,1
32,40,2962,181.068,0.0046137406,1
40,40,2962,173.731,0.0046137406,1
48,40,2962,177.84,0.0046137406,1
56,40,2962,185.072,0.0046137406,1
64,40,2962,182.265,0.0046137406,1
72,40,2962,237.647,0.0046137406,1
80,40,2962,188.354,0.0046137406,1
88,40,2962,202.901,0.0046137406,1
96,40,2962,219.605,0.0046137406,1
104,40,2962,222.707,0.0046137406,1
112,40,2962,173.504,0.0046137406,1
120,40,2962,188.829,0.0046137406,1
128,40,2962,199.967,0.0046137406,1
136,40,2962,214.667,0.0046137406,1
144,40,2962,223.002,0.0046137406,1
152,40,2962,237.155,0.0046137406,1
160,40,2962,243.752,0.0046137406,1
168,40,2962,255.399,0.0046137406,1
176,40,2962,268.383,0.0046137406,1
184,40,2962,282.792,0.0046137406,1
192,40,2962,292.384,0.0046137406,1
200,40,2962,234.663,0.0046137406,1
208,40,2962,163.628,0.0046137406,1
216,40,2962,169.894,0.0046137406,1
224,40,2962,175.081,0.0046137406,1
232,40,2962,181.589,0.0046137406,1
240,40,2962,186.053,0.0046137406,1
248,40,2962,195.136,0.0046137406,1
256,40,2962,201.026,0.0046137406,1
264,40,2962,205.523,0.0046137406,1
272,40,2962,211.464,0.0046137406,1
280,40,2962,216.386,0.0046137406,1
288,40,2962,222.857,0.0046137406,1
296,40,2962,230.076,0.0046137406,1
304,40,2962,237.031,0.0046137406,1
312,40,2962,242.631,0.0046137406,1
320,40,2962,243.681,0.0046137406,1
328,40,2962,253.259,0.0046137406,1
336,40,2962,279.779,0.0046137406,1
344,40,2962,265.696,0.0046137406,1
352,40,2962,270.815,0.0046137406,1
360,40,2962,280.022,0.0046137406,1
368,40,2962,283.626,0.0046137406,1
376,40,2962,288.897,0.0046137406,1
384,40,2962,295.141,0.0046137406,1
392,40,2962,403.68,0.0046137406,1
400,40,2962,306.044,0.0046137406,1
408,40,2962,315.427,0.0046137406,1
416,40,2962,320.312,0.0046137406,1
424,40,2962,327.515,0.0046137406,1
432,40,2962,331.485,0.0046137406,1
440,40,2962,336.948,0.0046137406,1
448,40,2962,343.974,0.0046137406,1
456,40,2962,349.902,0.0046137406,1
464,40,2962,355.499,0.0046137406,1
472,40,2962,362.217,0.0046137406,1
480,40,2962,366.083,0.0046137406,1
488,40,2962,376.615,0.0046137406,1
496,40,2962,379.914,0.0046137406,1
504,40,2962,389.11,0.0046137406,1
512,40,2962,395.4,0.0046137406,1
520,40,2962,397.145,0.0046137406,1
528,40,2962,404.426,0.0046137406,1
536,40,2962,408.483,0.0046137406,1
544,40,2962,416.638,0.0046137406,1
552,40,2962,418.199,0.0046137406,1
560,40,2962,431.551,0.0046137406,1
568,40,2962,433.033,0.0046137406,1
576,40,2962,436.965,0.0046137406,1
584,40,2962,599.333,0.0046137406,1
592,40,2962,454.025,0.0046137406,1
600,40,2962,456.136,0.0046137406,1
608,40,2962,460.642,0.0046137406,1
616,40,2962,467.781,0.0046137406,1
624,40,2962,476.119,0.0046137406,1
632,40,2962,651.738,0.0046137406,1
640,40,2962,487.877,0.0046137406,1
648,40,2962,492.549,0.0046137406,1
656,40,2962,497.683,0.0046137406,1
664,40,2962,542.671,0.0046137406,1
672,40,2962,515.11,0.0046137406,1
680,40,2962,518.632,0.0046137406,1
688,40,2962,524.067,0.0046137406,1
696,40,2962,527.131,0.0046137406,1
704,40,2962,537.987,0.0046137406,1
712,40,2962,542,0.0046137406,1
720,40,2962,549.749,0.0046137406,1
728,40,2962,551.767,0.0046137406,1
736,40,2962,563.636,0.0046137406,1
744,40,2962,565.481,0.0046137406,1
752,40,2962,572.453,0.0046137406,1
760,40,2962,581.67,0.0046137406,1
768,40,2962,587.069,0.0046137406,1
776,40,2962,589.112,0.0046137406,1
784,40,2962,598.472,0.0046137406,1
792,40,2962,603.103,0.0046137406,1
800,40,2962,605.446,0.0046137406,1
808,40,2962,617.96,0.0046137406,1
816,40,2962,628.28,0.0046137406,1
824,40,2962,630.614,0.0046137406,1
832,40,2962,630.436,0.0046137406,1
840,40,2962,638.091,0.0046137406,1
848,40,2962,643.219,0.0046137406,1
856,40,2962,648.104,0.0046137406,1
864,40,2962,653.29,0.0046137406,1
872,40,2962,667.137,0.0046137406,1
880,40,2962,666.631,0.0046137406,1
888,40,2962,677.231,0.0046137406,1
896,40,2962,679.612,0.0046137406,1
904,40,2962,685.738,0.0046137406,1
912,40,2962,691.856,0.0046137406,1
920,40,2962,697.017,0.0046137406,1
928,40,2962,956.286,0.0046137406,1
936,40,2962,713.478,0.0046137406,1
944,40,2962,714.522,0.0046137406,1
952,40,2962,725.567,0.0046137406,1
960,40,2962,729.721,0.0046137406,1
968,40,2962,739.796,0.0046137406,1
976,40,2962,800.839,0.0046137406,1
984,40,2962,747.858,0.0046137406,1
992,40,2962,756.4,0.0046137406,1
1000,40,2962,823.84,0.0046137406,1
1008,40,2962,764.539,0.0046137406,1
1016,40,2962,771.727,0.0046137406,1
1024,40,2962,784.531,0.0046137406,1
1032,40,2962,787.853,0.0046137406,1
1040,40,2962,792.031,0.0046137406,1
1048,40,2962,793.44,0.0046137406,1
1056,40,2962,800.445,0.0046137406,1
1064,40,2962,806.929,0.0046137406,1
1072,40,2962,811.055,0.0046137406,1
1080,40,2962,823.422,0.0046137406,1
1088,40,2962,824.855,0.0046137406,1
1096,40,2962,1126.95,0.0046137406,1
1104,40,2962,837.135,0.0046137406,1
1112,40,2962,843.792,0.0046137406,1
1120,40,2962,853.32,0.0046137406,1
1128,40,2962,855.071,0.0046137406,1
1136,40,2962,862.865,0.0046137406,1
1144,40,2962,867.384,0.0046137406,1
1152,40,2962,880.35,0.0046137406,1
1160,40,2962,881.677,0.0046137406,1
1168,40,2962,885.35,0.0046137406,1
1176,40,2962,894.593,0.0046137406,1
1184,40,2962,899.612,0.0046137406,1
1192,40,2962,904.337,0.0046137406,1
1200,40,2962,908.313,0.0046137406,1
1208,40,2962,916.901,0.0046137406,1
1216,40,2962,921.996,0.0046137406,1
1224,40,2962,928.156,0.0046137406,1
1232,40,2962,945.431,0.0046137406,1
1240,40,2962,943.32,0.0046137406,1
1248,40,2962,946.536,0.0046137406,1
1256,40,2962,952.659,0.0046137406,1
1264,40,2962,957.844,0.0046137406,1
1272,40,2962,967.015,0.0046137406,1
1280,40,2962,973.348,0.0046137406,1
1288,40,2962,976.206,0.0046137406,1
1296,40,2962,982.13,0.0046137406,1
1304,40,2962,992.154,0.0046137406,1
1312,40,2962,995.31,0.0046137406,1
1320,40,2962,1001.24,0.0046137406,1
1328,40,2962,1011,0.0046137406,1
1336,40,2962,1012.31,0.0046137406,1
1344,40,2962,1019.13,0.0046137406,1
1352,40,2962,1295.81,0.0046137406,1
1360,40,2962,1030.76,0.0046137406,1
1368,40,2962,1039.67,0.0046137406,1
1376,40,2962,1042.45,0.0046137406,1
1384,40,2962,1065.51,0.0046137406,1
1392,40,2962,1062.03,0.0046137406,1
1400,40,2962,1061.82,0.0046137406,1
1408,40,2962,1073.24,0.0046137406,1
1416,40,2962,1077.37,0.0046137406,1
1424,40,2962,1078.56,0.0046137406,1
1432,40,2962,1085.14,0.0046137406,1
1440,40,2962,1089.54,0.0046137406,1
1448,40,2962,1098.32,0.0046137406,1
1456,40,2962,1103.62,0.0046137406,1
1464,40,2962,1111.96,0.0046137406,1
1472,40,2962,1115.21,0.0046137406,1
1480,40,2962,1126.22,0.0046137406,1
1488,40,2962,1127.67,0.0046137406,1
1496,40,2962,1132.92,0.0046137406,1
1504,40,2962,1141.57,0.0046137406,1
1512,40,2962,1147.27,0.0046137406,1
1520,40,2962,1157.12,0.0046137406,1
1528,40,2962,1175.27,0.0046137406,1
1536,40,2962,1165.07,0.0046137406,1
1544,40,2962,1169.16,0.0046137406,1
1552,40,2962,1175.9,0.0046137406,1
1560,40,2962,1182,0.0046137406,1
1568,40,2962,1192.94,0.0046137406,1
1576,40,2962,1194.14,0.0046137406,1
1584,40,2962,1200.31,0.0046137406,1
1592,40,2962,1206.73,0.0046137406,1
1600,40,2962,1213.68,0.0046137406,1
1608,40,2962,1228.82,0.0046137406,1
1616,40,2962,1227.65,0.0046137406,1
1624,40,2962,1239.1,0.0046137406,1
1632,40,2962,1245.25,0.0046137406,1
1640,40,2962,1247.77,0.0046137406,1
1648,40,2962,1252.72,0.0046137406,1
1656,40,2962,1259.65,0.0046137406,1
1664,40,2962,1266.72,0.0046137406,1
1672,40,2962,1267.16,0.0046137406,1
1680,40,2962,1277.03,0.0046137406,1
1688,40,2962,1282.83,0.0046137406,1
1696,40,2962,1290.32,0.0046137406,1
1704,40,2962,1297.26,0.0046137406,1
1712,40,2962,1299.6,0.0046137406,1
1720,40,2962,1306.21,0.0046137406,1
1728,40,2962,1312.47,0.0046137406,1
1736,40,2962,1321.79,0.0046137406,1
