Ncache,Chunck,NN,Time,Error,Prob
100,60,2962,312.419,0.0046137406,1
200,60,2962,187.947,0.0046137406,1
300,60,2962,182.753,0.0046137406,1
400,60,2962,183.44,0.0046137406,1
500,60,2962,195.065,0.0046137406,1
600,60,2962,180.582,0.0046137406,1
700,60,2962,183.071,0.0046137406,1
800,60,2962,278.645,0.0046137406,1
900,60,2962,176.442,0.0046137406,1
1000,60,2962,170.327,0.0046137406,1
1100,60,2962,170.924,0.0046137406,1
1200,60,2962,167.382,0.0046137406,1
1300,60,2962,166.596,0.0046137406,1
1400,60,2962,281.623,0.0046137406,1
1500,60,2962,164.057,0.0046137406,1
1600,60,2962,171.517,0.0046137406,1
1700,60,2962,168.745,0.0046137406,1
1800,60,2962,182.85,0.0046137406,1
1900,60,2962,168.766,0.0046137406,1
2000,60,2962,166.898,0.0046137406,1
2100,60,2962,174.652,0.0046137406,1
2200,60,2962,167.397,0.0046137406,1
2300,60,2962,167.179,0.0046137406,1
2400,60,2962,179.362,0.0046137406,1
2500,60,2962,167.713,0.0046137406,1
2600,60,2962,166.443,0.0046137406,1
2700,60,2962,185.002,0.0046137406,1
2800,60,2962,161.961,0.0046137406,1
2900,60,2962,173.506,0.0046137406,1
3000,60,2962,166.308,0.0046137406,1
3100,60,2962,204.105,0.0046137406,1
3200,60,2962,164.682,0.0046137406,1
3300,60,2962,164.893,0.0046137406,1
3400,60,2962,164.176,0.0046137406,1
3500,60,2962,165.25,0.0046137406,1
3600,60,2962,172.818,0.0046137406,1
3700,60,2962,166.506,0.0046137406,1
3800,60,2962,168.889,0.0046137406,1
3900,60,2962,164.485,0.0046137406,1
4000,60,2962,164.914,0.0046137406,1
4100,60,2962,188.274,0.0046137406,1
4200,60,2962,166.956,0.0046137406,1
4300,60,2962,166.505,0.0046137406,1
4400,60,2962,167.7,0.0046137406,1
4500,60,2962,169.196,0.0046137406,1
4600,60,2962,167.042,0.0046137406,1
4700,60,2962,167.525,0.0046137406,1
4800,60,2962,173.845,0.0046137406,1
4900,60,2962,166.563,0.0046137406,1
5000,60,2962,166.627,0.0046137406,1
5100,60,2962,169.171,0.0046137406,1
5200,60,2962,165.403,0.0046137406,1
5300,60,2962,166.571,0.0046137406,1
5400,60,2962,167.745,0.0046137406,1
5500,60,2962,171.204,0.0046137406,1
5600,60,2962,164.287,0.0046137406,1
5700,60,2962,171.551,0.0046137406,1
5800,60,2962,165.243,0.0046137406,1
5900,60,2962,164.44,0.0046137406,1
6000,60,2962,169.021,0.0046137406,1
6100,60,2962,170.682,0.0046137406,1
6200,60,2962,168.06,0.0046137406,1
6300,60,2962,166.658,0.0046137406,1
6400,60,2962,168.416,0.0046137406,1
6500,60,2962,181.358,0.0046137406,1
6600,60,2962,171.04,0.0046137406,1
6700,60,2962,170.998,0.0046137406,1
6800,60,2962,170.982,0.0046137406,1
6900,60,2962,167.138,0.0046137406,1
7000,60,2962,169.222,0.0046137406,1
7100,60,2962,164.513,0.0046137406,1
7200,60,2962,168.85,0.0046137406,1
7300,60,2962,167.701,0.0046137406,1
7400,60,2962,167.554,0.0046137406,1
7500,60,2962,168.297,0.0046137406,1
7600,60,2962,169.425,0.0046137406,1
7700,60,2962,167.502,0.0046137406,1
7800,60,2962,261.32,0.0046137406,1
7900,60,2962,167.483,0.0046137406,1
8000,60,2962,167.583,0.0046137406,1
8100,60,2962,172.49,0.0046137406,1
8200,60,2962,175.686,0.0046137406,1
8300,60,2962,169.746,0.0046137406,1
8400,60,2962,188.125,0.0046137406,1
8500,60,2962,169.522,0.0046137406,1
8600,60,2962,164.569,0.0046137406,1
8700,60,2962,170.634,0.0046137406,1
8800,60,2962,199.354,0.0046137406,1
8900,60,2962,169.301,0.0046137406,1
9000,60,2962,177.542,0.0046137406,1
9100,60,2962,169.054,0.0046137406,1
9200,60,2962,169.728,0.0046137406,1
9300,60,2962,166.454,0.0046137406,1
9400,60,2962,286.479,0.0046137406,1
9500,60,2962,171.428,0.0046137406,1
9600,60,2962,165.898,0.0046137406,1
9700,60,2962,169.947,0.0046137406,1
9800,60,2962,167.708,0.0046137406,1
9900,60,2962,172.425,0.0046137406,1
10000,60,2962,172.234,0.0046137406,1
10100,60,2962,170.311,0.0046137406,1
10200,60,2962,171.579,0.0046137406,1
10300,60,2962,170.645,0.0046137406,1
10400,60,2962,186.266,0.0046137406,1
10500,60,2962,170.548,0.0046137406,1
10600,60,2962,170.826,0.0046137406,1
10700,60,2962,187.169,0.0046137406,1
10800,60,2962,204.268,0.0046137406,1
10900,60,2962,171.696,0.0046137406,1
11000,60,2962,171.12,0.0046137406,1
11100,60,2962,171.421,0.0046137406,1
11200,60,2962,171.574,0.0046137406,1
11300,60,2962,171.565,0.0046137406,1
11400,60,2962,201.429,0.0046137406,1
11500,60,2962,171.732,0.0046137406,1
11600,60,2962,179.24,0.0046137406,1
11700,60,2962,171.752,0.0046137406,1
11800,60,2962,173.086,0.0046137406,1
11900,60,2962,173.58,0.0046137406,1
12000,60,2962,171.973,0.0046137406,1
12100,60,2962,172.765,0.0046137406,1
12200,60,2962,174.729,0.0046137406,1
12300,60,2962,181.309,0.0046137406,1
12400,60,2962,171.963,0.0046137406,1
12500,60,2962,172.753,0.0046137406,1
12600,60,2962,170.513,0.0046137406,1
12700,60,2962,169.797,0.0046137406,1
12800,60,2962,173.243,0.0046137406,1
12900,60,2962,172.57,0.0046137406,1
13000,60,2962,173.438,0.0046137406,1
13100,60,2962,172.883,0.0046137406,1
13200,60,2962,171.284,0.0046137406,1
13300,60,2962,171.923,0.0046137406,1
13400,60,2962,172.946,0.0046137406,1
13500,60,2962,181.837,0.0046137406,1
13600,60,2962,174.042,0.0046137406,1
13700,60,2962,187.99,0.0046137406,1
13800,60,2962,174.233,0.0046137406,1
13900,60,2962,181.47,0.0046137406,1
14000,60,2962,190.729,0.0046137406,1
14100,60,2962,174.136,0.0046137406,1
