Nvec,Chunck,NN,Time,Error,Prob
8,70,2962,1039.7,0.0046137439,1
16,70,2962,952.349,0.0046137439,1
24,70,2962,920.642,0.0046137439,1
32,70,2962,974.233,0.0046137439,1
40,70,2962,1174.16,0.0046137439,1
48,70,2962,952.931,0.0046137439,1
56,70,2962,1311.89,0.0046137439,1
64,70,2962,1340.29,0.0046137439,1
72,70,2962,1175.53,0.0046137439,1
80,70,2962,1296.87,0.0046137439,1
88,70,2962,1253.32,0.0046137439,1
96,70,2962,1205.7,0.0046137439,1
104,70,2962,1208.36,0.0046137439,1
112,70,2962,1272.84,0.0046137439,1
120,70,2962,1335.27,0.0046137439,1
128,70,2962,1399.78,0.0046137439,1
136,70,2962,1355.98,0.0046137439,1
144,70,2962,1439.07,0.0046137439,1
152,70,2962,1251.78,0.0046137439,1
160,70,2962,1399.2,0.0046137439,1
168,70,2962,1444.45,0.0046137439,1
176,70,2962,1725.65,0.0046137439,1
184,70,2962,1553.79,0.0046137439,1
192,70,2962,1594.81,0.0046137439,1
200,70,2962,1661.8,0.0046137439,1
208,70,2962,1678.69,0.0046137439,1
216,70,2962,1503.5,0.0046137439,1
224,70,2962,1600.63,0.0046137439,1
232,70,2962,1523.17,0.0046137439,1
240,70,2962,1569.69,0.0046137439,1
248,70,2962,1989.68,0.0046137439,1
256,70,2962,1727.56,0.0046137439,1
264,70,2962,1668.21,0.0046137439,1
272,70,2962,1660.68,0.0046137439,1
280,70,2962,1995.56,0.0046137439,1
288,70,2962,1748.26,0.0046137439,1
296,70,2962,2100.93,0.0046137439,1
304,70,2962,1891.61,0.0046137439,1
312,70,2962,1872.1,0.0046137439,1
320,70,2962,1845.21,0.0046137439,1
328,70,2962,1860.95,0.0046137439,1
336,70,2962,2220.75,0.0046137439,1
344,70,2962,2296.56,0.0046137439,1
352,70,2962,1953.77,0.0046137439,1
360,70,2962,2196.35,0.0046137439,1
368,70,2962,2063.43,0.0046137439,1
376,70,2962,2169.68,0.0046137439,1
384,70,2962,2306.57,0.0046137439,1
392,70,2962,2107.12,0.0046137439,1
400,70,2962,2441.75,0.0046137439,1
408,70,2962,2058.23,0.0046137439,1
416,70,2962,2268.53,0.0046137439,1
424,70,2962,2217.49,0.0046137439,1
432,70,2962,2296.81,0.0046137439,1
440,70,2962,2115.97,0.0046137439,1
448,70,2962,2475.82,0.0046137439,1
456,70,2962,2210.49,0.0046137439,1
464,70,2962,2313.93,0.0046137439,1
472,70,2962,2324.39,0.0046137439,1
480,70,2962,2307.42,0.0046137439,1
488,70,2962,2300.73,0.0046137439,1
496,70,2962,2374.74,0.0046137439,1
504,70,2962,2333.76,0.0046137439,1
512,70,2962,2368.11,0.0046137439,1
520,70,2962,3128.63,0.0046137439,1
528,70,2962,2519.39,0.0046137439,1
536,70,2962,2536.81,0.0046137439,1
544,70,2962,2548.74,0.0046137439,1
552,70,2962,2514.73,0.0046137439,1
560,70,2962,2649.08,0.0046137439,1
568,70,2962,2465.39,0.0046137439,1
576,70,2962,2650.7,0.0046137439,1
584,70,2962,2646.86,0.0046137439,1
592,70,2962,2689.12,0.0046137439,1
600,70,2962,2496.54,0.0046137439,1
608,70,2962,3002.24,0.0046137439,1
616,70,2962,2797.66,0.0046137439,1
624,70,2962,2833.09,0.0046137439,1
632,70,2962,2834.72,0.0046137439,1
640,70,2962,2849.25,0.0046137439,1
648,70,2962,2872.08,0.0046137439,1
656,70,2962,3006.07,0.0046137439,1
664,70,2962,3035.24,0.0046137439,1
672,70,2962,2993.81,0.0046137439,1
680,70,2962,3016.61,0.0046137439,1
688,70,2962,3079.84,0.0046137439,1
696,70,2962,3150.88,0.0046137439,1
704,70,2962,2984.01,0.0046137439,1
712,70,2962,3050.38,0.0046137439,1
720,70,2962,3035.86,0.0046137439,1
728,70,2962,3088.69,0.0046137439,1
736,70,2962,3753.28,0.0046137439,1
744,70,2962,3132.67,0.0046137439,1
752,70,2962,3275.34,0.0046137439,1
760,70,2962,3037.66,0.0046137439,1
768,70,2962,3356.54,0.0046137439,1
776,70,2962,3243.04,0.0046137439,1
784,70,2962,3367.4,0.0046137439,1
792,70,2962,3381.6,0.0046137439,1
800,70,2962,3048.13,0.0046137439,1
808,70,2962,3403.31,0.0046137439,1
816,70,2962,3325.65,0.0046137439,1
824,70,2962,3344.79,0.0046137439,1
832,70,2962,4073.8,0.0046137439,1
840,70,2962,3513.58,0.0046137439,1
848,70,2962,3432.54,0.0046137439,1
856,70,2962,3522.03,0.0046137439,1
864,70,2962,3488.32,0.0046137439,1
872,70,2962,3530.16,0.0046137439,1
880,70,2962,3587.36,0.0046137439,1
888,70,2962,3558.35,0.0046137439,1
896,70,2962,3607.51,0.0046137439,1
904,70,2962,3670.38,0.0046137439,1
912,70,2962,3457.62,0.0046137439,1
920,70,2962,3666.68,0.0046137439,1
928,70,2962,3685.87,0.0046137439,1
936,70,2962,3739.35,0.0046137439,1
944,70,2962,3759.52,0.0046137439,1
952,70,2962,3551.32,0.0046137439,1
960,70,2962,3787.19,0.0046137439,1
968,70,2962,3855.4,0.0046137439,1
976,70,2962,3897.4,0.0046137439,1
984,70,2962,3870.93,0.0046137439,1
992,70,2962,3884.31,0.0046137439,1
1000,70,2962,3932.01,0.0046137439,1
1008,70,2962,3972.03,0.0046137439,1
1016,70,2962,4049.3,0.0046137439,1
1024,70,2962,3978.92,0.0046137439,1
1032,70,2962,3999.46,0.0046137439,1
1040,70,2962,4075.51,0.0046137439,1
1048,70,2962,4103.76,0.0046137439,1
1056,70,2962,4152.91,0.0046137439,1
1064,70,2962,4169.94,0.0046137439,1
1072,70,2962,4190.25,0.0046137439,1
1080,70,2962,4018.87,0.0046137439,1
1088,70,2962,4195.95,0.0046137439,1
1096,70,2962,4254.18,0.0046137439,1
1104,70,2962,4233.23,0.0046137439,1
1112,70,2962,4409.58,0.0046137439,1
1120,70,2962,4316.27,0.0046137439,1
1128,70,2962,4386.91,0.0046137439,1
1136,70,2962,4411.75,0.0046137439,1
1144,70,2962,4402.63,0.0046137439,1
1152,70,2962,4436.03,0.0046137439,1
1160,70,2962,4453.4,0.0046137439,1
1168,70,2962,4498.26,0.0046137439,1
1176,70,2962,4516.7,0.0046137439,1
1184,70,2962,4562.74,0.0046137439,1
1192,70,2962,4567.76,0.0046137439,1
1200,70,2962,4614.11,0.0046137439,1
1208,70,2962,4931.9,0.0046137439,1
1216,70,2962,4685.76,0.0046137439,1
1224,70,2962,4707.91,0.0046137439,1
1232,70,2962,4757.35,0.0046137439,1
1240,70,2962,4732.63,0.0046137439,1
1248,70,2962,4760.67,0.0046137439,1
1256,70,2962,4783.18,0.0046137439,1
1264,70,2962,4808.84,0.0046137439,1
1272,70,2962,4802.89,0.0046137439,1
1280,70,2962,4870.18,0.0046137439,1
1288,70,2962,4971.8,0.0046137439,1
1296,70,2962,4923.68,0.0046137439,1
1304,70,2962,4687.65,0.0046137439,1
1312,70,2962,5078.72,0.0046137439,1
1320,70,2962,5028.91,0.0046137439,1
1328,70,2962,5018.39,0.0046137439,1
1336,70,2962,5048.92,0.0046137439,1
1344,70,2962,5100.12,0.0046137439,1
1352,70,2962,5100.07,0.0046137439,1
1360,70,2962,5144.18,0.0046137439,1
1368,70,2962,5145.1,0.0046137439,1
1376,70,2962,5519.66,0.0046137439,1
1384,70,2962,5216.51,0.0046137439,1
1392,70,2962,5252.25,0.0046137439,1
1400,70,2962,5243.47,0.0046137439,1
1408,70,2962,5439.48,0.0046137439,1
1416,70,2962,5330.76,0.0046137439,1
1424,70,2962,5401.38,0.0046137439,1
1432,70,2962,5252.15,0.0046137439,1
1440,70,2962,5374.73,0.0046137439,1
1448,70,2962,5300.76,0.0046137439,1
1456,70,2962,5394.61,0.0046137439,1
1464,70,2962,5295.85,0.0046137439,1
1472,70,2962,5317.95,0.0046137439,1
1480,70,2962,5392.06,0.0046137439,1
1488,70,2962,5353.37,0.0046137439,1
1496,70,2962,5288.26,0.0046137439,1
1504,70,2962,5257.18,0.0046137439,1
1512,70,2962,5468.47,0.0046137439,1
1520,70,2962,5312.4,0.0046137439,1
1528,70,2962,5345.78,0.0046137439,1
1536,70,2962,5349.44,0.0046137439,1
1544,70,2962,5060.54,0.0046137439,1
1552,70,2962,5330.19,0.0046137439,1
1560,70,2962,5397.37,0.0046137439,1
1568,70,2962,5299.7,0.0046137439,1
1576,70,2962,5421.67,0.0046137439,1
1584,70,2962,5359.71,0.0046137439,1
1592,70,2962,5267.62,0.0046137439,1
1600,70,2962,5438.44,0.0046137439,1
1608,70,2962,5335.55,0.0046137439,1
1616,70,2962,5317.4,0.0046137439,1
1624,70,2962,5314.71,0.0046137439,1
1632,70,2962,5327.37,0.0046137439,1
1640,70,2962,5387.06,0.0046137439,1
1648,70,2962,5320.58,0.0046137439,1
1656,70,2962,5328.25,0.0046137439,1
1664,70,2962,5461.75,0.0046137439,1
1672,70,2962,5330.42,0.0046137439,1
1680,70,2962,5437.89,0.0046137439,1
1688,70,2962,5343.04,0.0046137439,1
1696,70,2962,5390.31,0.0046137439,1
1704,70,2962,5343.27,0.0046137439,1
1712,70,2962,5357.85,0.0046137439,1
1720,70,2962,5340.08,0.0046137439,1
1728,70,2962,5260.13,0.0046137439,1
1736,70,2962,5311.98,0.0046137439,1
1744,70,2962,5337.49,0.0046137439,1
1752,70,2962,5365.95,0.0046137439,1
1760,70,2962,5253.39,0.0046137439,1
1768,70,2962,5388.37,0.0046137439,1
1776,70,2962,5395.91,0.0046137439,1
1784,70,2962,5398.15,0.0046137439,1
1792,70,2962,5302.22,0.0046137439,1
1800,70,2962,5282.71,0.0046137439,1
1808,70,2962,5360.82,0.0046137439,1
1816,70,2962,5366.29,0.0046137439,1
1824,70,2962,5611.08,0.0046137439,1
1832,70,2962,5314.78,0.0046137439,1
1840,70,2962,5330.65,0.0046137439,1
1848,70,2962,5358.13,0.0046137439,1
1856,70,2962,5264.92,0.0046137439,1
1864,70,2962,5299.61,0.0046137439,1
1872,70,2962,5387.37,0.0046137439,1
1880,70,2962,5328.05,0.0046137439,1
1888,70,2962,5321.22,0.0046137439,1
1896,70,2962,5312.45,0.0046137439,1
1904,70,2962,5345.32,0.0046137439,1
1912,70,2962,5344.68,0.0046137439,1
1920,70,2962,5332.58,0.0046137439,1
1928,70,2962,5283.1,0.0046137439,1
1936,70,2962,5459.05,0.0046137439,1
1944,70,2962,5282.94,0.0046137439,1
1952,70,2962,5369.15,0.0046137439,1
1960,70,2962,5393.94,0.0046137439,1
1968,70,2962,5322.71,0.0046137439,1
1976,70,2962,5404.89,0.0046137439,1
1984,70,2962,5350.23,0.0046137439,1
1992,70,2962,5283.56,0.0046137439,1
2000,70,2962,5399.6,0.0046137439,1
2008,70,2962,5272.48,0.0046137439,1
2016,70,2962,5276.21,0.0046137439,1
2024,70,2962,5361.11,0.0046137439,1
2032,70,2962,5370.15,0.0046137439,1
2040,70,2962,5386.56,0.0046137439,1
2048,70,2962,5259.64,0.0046137439,1
2056,70,2962,5349.29,0.0046137439,1
2064,70,2962,5335.81,0.0046137439,1
2072,70,2962,5370.54,0.0046137439,1
2080,70,2962,5379.21,0.0046137439,1
2088,70,2962,5413.95,0.0046137439,1
2096,70,2962,5310.66,0.0046137439,1
2104,70,2962,5387.94,0.0046137439,1
2112,70,2962,5434.89,0.0046137439,1
2120,70,2962,5352.21,0.0046137439,1
2128,70,2962,5290.07,0.0046137439,1
2136,70,2962,5297.35,0.0046137439,1
2144,70,2962,5286.02,0.0046137439,1
2152,70,2962,5399.44,0.0046137439,1
2160,70,2962,5321.55,0.0046137439,1
2168,70,2962,5385.99,0.0046137439,1
2176,70,2962,5274.15,0.0046137439,1
2184,70,2962,5296.75,0.0046137439,1
2192,70,2962,5322.55,0.0046137439,1
2200,70,2962,5338.59,0.0046137439,1
2208,70,2962,5346.3,0.0046137439,1
2216,70,2962,5354.59,0.0046137439,1
2224,70,2962,5038.6,0.0046137439,1
