Ncache,Chunck,NN,Time,Error,Prob
100,30,2962,2928.08,0.0046137439,1
200,30,2962,1786.13,0.0046137439,1
300,30,2962,1636.92,0.0046137439,1
400,30,2962,1385.93,0.0046137439,1
500,30,2962,1537.66,0.0046137439,1
600,30,2962,1427.2,0.0046137439,1
700,30,2962,786.354,0.0046137439,1
800,30,2962,1375.48,0.0046137439,1
900,30,2962,1284.64,0.0046137439,1
1000,30,2962,1331.76,0.0046137439,1
1100,30,2962,1618.5,0.0046137439,1
1200,30,2962,1128.08,0.0046137439,1
1300,30,2962,935.832,0.0046137439,1
1400,30,2962,1240.38,0.0046137439,1
1500,30,2962,1264.03,0.0046137439,1
1600,30,2962,1099.73,0.0046137439,1
1700,30,2962,1377.89,0.0046137439,1
1800,30,2962,1670.7,0.0046137439,1
1900,30,2962,1187.21,0.0046137439,1
2000,30,2962,1406.44,0.0046137439,1
2100,30,2962,1427.02,0.0046137439,1
2200,30,2962,1563.16,0.0046137439,1
2300,30,2962,2002.12,0.0046137439,1
2400,30,2962,1186.37,0.0046137439,1
2500,30,2962,1609.03,0.0046137439,1
2600,30,2962,1274.22,0.0046137439,1
2700,30,2962,1335.95,0.0046137439,1
2800,30,2962,1153.83,0.0046137439,1
2900,30,2962,2622.25,0.0046137439,1
3000,30,2962,2397.54,0.0046137439,1
3100,30,2962,2700.64,0.0046137439,1
3200,30,2962,2514.98,0.0046137439,1
3300,30,2962,2698.7,0.0046137439,1
3400,30,2962,2702.81,0.0046137439,1
3500,30,2962,2378.94,0.0046137439,1
3600,30,2962,2996.89,0.0046137439,1
3700,30,2962,2471.56,0.0046137439,1
3800,30,2962,2486.72,0.0046137439,1
3900,30,2962,2395.07,0.0046137439,1
4000,30,2962,2421.16,0.0046137439,1
4100,30,2962,2409.97,0.0046137439,1
4200,30,2962,2508.65,0.0046137439,1
4300,30,2962,2602.95,0.0046137439,1
4400,30,2962,2369.14,0.0046137439,1
4500,30,2962,2365.7,0.0046137439,1
4600,30,2962,2510.47,0.0046137439,1
4700,30,2962,2426.5,0.0046137439,1
4800,30,2962,1928.2,0.0046137439,1
4900,30,2962,2134.76,0.0046137439,1
5000,30,2962,2222.23,0.0046137439,1
5100,30,2962,2058.31,0.0046137439,1
5200,30,2962,2481.11,0.0046137439,1
5300,30,2962,1740.27,0.0046137439,1
5400,30,2962,1976.57,0.0046137439,1
5500,30,2962,2392.41,0.0046137439,1
5600,30,2962,1929.93,0.0046137439,1
5700,30,2962,2382.1,0.0046137439,1
5800,30,2962,1884.49,0.0046137439,1
5900,30,2962,1828.14,0.0046137439,1
6000,30,2962,1854.95,0.0046137439,1
6100,30,2962,1669.9,0.0046137439,1
6200,30,2962,1866.2,0.0046137439,1
6300,30,2962,1810.26,0.0046137439,1
6400,30,2962,2137.79,0.0046137439,1
6500,30,2962,1854.9,0.0046137439,1
6600,30,2962,1676.35,0.0046137439,1
6700,30,2962,1874.78,0.0046137439,1
6800,30,2962,1810.38,0.0046137439,1
6900,30,2962,2103.38,0.0046137439,1
7000,30,2962,789.864,0.0046137439,1
7100,30,2962,1603.56,0.0046137439,1
7200,30,2962,1706.82,0.0046137439,1
7300,30,2962,1882.67,0.0046137439,1
7400,30,2962,1645.09,0.0046137439,1
7500,30,2962,904.833,0.0046137439,1
7600,30,2962,2165.91,0.0046137439,1
7700,30,2962,1516.29,0.0046137439,1
7800,30,2962,1590.09,0.0046137439,1
7900,30,2962,1518.13,0.0046137439,1
8000,30,2962,1298.04,0.0046137439,1
