Ncache,Chunck,NN,Time,Error,Prob
15200,70,2962,174.83,0.0046137406,1
15300,70,2962,175.499,0.0046137406,1
15400,70,2962,173.802,0.0046137406,1
15500,70,2962,173.965,0.0046137406,1
15600,70,2962,174.212,0.0046137406,1
15700,70,2962,174.612,0.0046137406,1
15800,70,2962,176.841,0.0046137406,1
15900,70,2962,175.934,0.0046137406,1
16000,70,2962,175.38,0.0046137406,1
16100,70,2962,178.336,0.0046137406,1
16200,70,2962,274.497,0.0046137406,1
16300,70,2962,175.48,0.0046137406,1
16400,70,2962,175.305,0.0046137406,1
16500,70,2962,176.113,0.0046137406,1
16600,70,2962,182.471,0.0046137406,1
16700,70,2962,186.7,0.0046137406,1
16800,70,2962,176.295,0.0046137406,1
16900,70,2962,180.844,0.0046137406,1
17000,70,2962,174.903,0.0046137406,1
17100,70,2962,175.154,0.0046137406,1
17200,70,2962,176.582,0.0046137406,1
17300,70,2962,175.651,0.0046137406,1
17400,70,2962,176.226,0.0046137406,1
17500,70,2962,174.605,0.0046137406,1
17600,70,2962,175.792,0.0046137406,1
17700,70,2962,176.679,0.0046137406,1
17800,70,2962,175.784,0.0046137406,1
17900,70,2962,175.991,0.0046137406,1
18000,70,2962,187.394,0.0046137406,1
18100,70,2962,176.789,0.0046137406,1
18200,70,2962,176.405,0.0046137406,1
18300,70,2962,176.716,0.0046137406,1
18400,70,2962,176.841,0.0046137406,1
18500,70,2962,176.54,0.0046137406,1
18600,70,2962,189.593,0.0046137406,1
18700,70,2962,176.298,0.0046137406,1
18800,70,2962,177.312,0.0046137406,1
18900,70,2962,177.306,0.0046137406,1
19000,70,2962,177.766,0.0046137406,1
19100,70,2962,177.09,0.0046137406,1
19200,70,2962,177.663,0.0046137406,1
19300,70,2962,180.46,0.0046137406,1
19400,70,2962,177.704,0.0046137406,1
19500,70,2962,190.028,0.0046137406,1
19600,70,2962,178.751,0.0046137406,1
19700,70,2962,178.343,0.0046137406,1
19800,70,2962,178.789,0.0046137406,1
19900,70,2962,178.937,0.0046137406,1
20000,70,2962,178.849,0.0046137406,1
20100,70,2962,178.113,0.0046137406,1
20200,70,2962,178.227,0.0046137406,1
20300,70,2962,179.224,0.0046137406,1
20400,70,2962,176.716,0.0046137406,1
20500,70,2962,178.549,0.0046137406,1
20600,70,2962,178.539,0.0046137406,1
20700,70,2962,178.257,0.0046137406,1
20800,70,2962,178.589,0.0046137406,1
20900,70,2962,179.979,0.0046137406,1
21000,70,2962,179.134,0.0046137406,1
21100,70,2962,182.96,0.0046137406,1
21200,70,2962,177.084,0.0046137406,1
21300,70,2962,178.82,0.0046137406,1
21400,70,2962,183.88,0.0046137406,1
21500,70,2962,180.8,0.0046137406,1
21600,70,2962,179.253,0.0046137406,1
21700,70,2962,180.676,0.0046137406,1
21800,70,2962,180.777,0.0046137406,1
21900,70,2962,178.83,0.0046137406,1
22000,70,2962,180.879,0.0046137406,1
22100,70,2962,184.803,0.0046137406,1
22200,70,2962,177.385,0.0046137406,1
22300,70,2962,179.549,0.0046137406,1
