Ncache,Chunck,NN,Time,Error,Prob
100,90,2962,195.531,0.0046137406,1
200,90,2962,188.748,0.0046137406,1
300,90,2962,184.142,0.0046137406,1
400,90,2962,182.305,0.0046137406,1
500,90,2962,190.49,0.0046137406,1
600,90,2962,184.699,0.0046137406,1
700,90,2962,179.105,0.0046137406,1
800,90,2962,175.589,0.0046137406,1
900,90,2962,176.295,0.0046137406,1
1000,90,2962,170.178,0.0046137406,1
1100,90,2962,175.04,0.0046137406,1
1200,90,2962,171.065,0.0046137406,1
1300,90,2962,168.7,0.0046137406,1
1400,90,2962,279.659,0.0046137406,1
1500,90,2962,164.536,0.0046137406,1
1600,90,2962,166.107,0.0046137406,1
1700,90,2962,191.828,0.0046137406,1
1800,90,2962,164.784,0.0046137406,1
1900,90,2962,166.151,0.0046137406,1
2000,90,2962,165.305,0.0046137406,1
2100,90,2962,168.756,0.0046137406,1
2200,90,2962,166.381,0.0046137406,1
2300,90,2962,164.507,0.0046137406,1
2400,90,2962,194.967,0.0046137406,1
2500,90,2962,167.892,0.0046137406,1
2600,90,2962,163.578,0.0046137406,1
2700,90,2962,164.258,0.0046137406,1
2800,90,2962,161.227,0.0046137406,1
2900,90,2962,166.918,0.0046137406,1
3000,90,2962,165.436,0.0046137406,1
3100,90,2962,177.644,0.0046137406,1
3200,90,2962,165.122,0.0046137406,1
3300,90,2962,162.924,0.0046137406,1
3400,90,2962,162.037,0.0046137406,1
3500,90,2962,183.6,0.0046137406,1
3600,90,2962,164.013,0.0046137406,1
3700,90,2962,208.573,0.0046137406,1
3800,90,2962,168.997,0.0046137406,1
3900,90,2962,166.062,0.0046137406,1
4000,90,2962,166.235,0.0046137406,1
4100,90,2962,182.898,0.0046137406,1
4200,90,2962,167.282,0.0046137406,1
4300,90,2962,166.918,0.0046137406,1
4400,90,2962,171.445,0.0046137406,1
4500,90,2962,167.279,0.0046137406,1
4600,90,2962,165.386,0.0046137406,1
4700,90,2962,228.671,0.0046137406,1
4800,90,2962,167.478,0.0046137406,1
4900,90,2962,168.156,0.0046137406,1
5000,90,2962,179.612,0.0046137406,1
5100,90,2962,165.571,0.0046137406,1
5200,90,2962,168.698,0.0046137406,1
5300,90,2962,166.372,0.0046137406,1
5400,90,2962,188.179,0.0046137406,1
5500,90,2962,185.28,0.0046137406,1
5600,90,2962,165.075,0.0046137406,1
5700,90,2962,167.084,0.0046137406,1
5800,90,2962,168.073,0.0046137406,1
5900,90,2962,165.551,0.0046137406,1
6000,90,2962,170.685,0.0046137406,1
6100,90,2962,182.655,0.0046137406,1
6200,90,2962,168.448,0.0046137406,1
6300,90,2962,168.265,0.0046137406,1
6400,90,2962,245.6,0.0046137406,1
6500,90,2962,169.025,0.0046137406,1
6600,90,2962,176.486,0.0046137406,1
6700,90,2962,168.32,0.0046137406,1
6800,90,2962,175.53,0.0046137406,1
6900,90,2962,167.053,0.0046137406,1
7000,90,2962,294.719,0.0046137406,1
7100,90,2962,189.392,0.0046137406,1
7200,90,2962,167.424,0.0046137406,1
7300,90,2962,167.981,0.0046137406,1
7400,90,2962,164.995,0.0046137406,1
7500,90,2962,164.594,0.0046137406,1
7600,90,2962,165.558,0.0046137406,1
7700,90,2962,168.664,0.0046137406,1
7800,90,2962,187.408,0.0046137406,1
7900,90,2962,167.924,0.0046137406,1
8000,90,2962,179.063,0.0046137406,1
8100,90,2962,168.815,0.0046137406,1
8200,90,2962,169.533,0.0046137406,1
8300,90,2962,170.255,0.0046137406,1
8400,90,2962,170.643,0.0046137406,1
8500,90,2962,182.596,0.0046137406,1
8600,90,2962,168.405,0.0046137406,1
8700,90,2962,168.689,0.0046137406,1
8800,90,2962,166.294,0.0046137406,1
8900,90,2962,169.602,0.0046137406,1
9000,90,2962,188.043,0.0046137406,1
