Nvec,Chunck,NN,Time,Error,Prob
8,80,2962,169.954,0.0046137406,1
16,80,2962,180.656,0.0046137406,1
24,80,2962,180.355,0.0046137406,1
32,80,2962,186.308,0.0046137406,1
40,80,2962,191.299,0.0046137406,1
48,80,2962,221.738,0.0046137406,1
56,80,2962,177.684,0.0046137406,1
64,80,2962,201.154,0.0046137406,1
72,80,2962,301.276,0.0046137406,1
80,80,2962,248.151,0.0046137406,1
88,80,2962,268.664,0.0046137406,1
96,80,2962,292.972,0.0046137406,1
104,80,2962,164.03,0.0046137406,1
112,80,2962,175.34,0.0046137406,1
120,80,2962,296.727,0.0046137406,1
128,80,2962,202.483,0.0046137406,1
136,80,2962,210.665,0.0046137406,1
144,80,2962,220.465,0.0046137406,1
152,80,2962,234.003,0.0046137406,1
160,80,2962,260.643,0.0046137406,1
168,80,2962,261.342,0.0046137406,1
176,80,2962,270.289,0.0046137406,1
184,80,2962,283.253,0.0046137406,1
192,80,2962,312.935,0.0046137406,1
200,80,2962,308.508,0.0046137406,1
208,80,2962,319.309,0.0046137406,1
216,80,2962,328.368,0.0046137406,1
224,80,2962,343.111,0.0046137406,1
232,80,2962,356.159,0.0046137406,1
240,80,2962,367.084,0.0046137406,1
248,80,2962,379.192,0.0046137406,1
256,80,2962,391.996,0.0046137406,1
264,80,2962,402.308,0.0046137406,1
272,80,2962,413.82,0.0046137406,1
280,80,2962,426.542,0.0046137406,1
288,80,2962,437.645,0.0046137406,1
296,80,2962,452.904,0.0046137406,1
304,80,2962,460.615,0.0046137406,1
312,80,2962,488.004,0.0046137406,1
320,80,2962,484.555,0.0046137406,1
328,80,2962,501.014,0.0046137406,1
336,80,2962,560.571,0.0046137406,1
344,80,2962,526.46,0.0046137406,1
352,80,2962,535.497,0.0046137406,1
360,80,2962,550.096,0.0046137406,1
368,80,2962,559.768,0.0046137406,1
376,80,2962,571.947,0.0046137406,1
384,80,2962,584.844,0.0046137406,1
392,80,2962,593.761,0.0046137406,1
400,80,2962,612.83,0.0046137406,1
408,80,2962,622.759,0.0046137406,1
416,80,2962,635.926,0.0046137406,1
424,80,2962,647.913,0.0046137406,1
432,80,2962,654.613,0.0046137406,1
440,80,2962,721.705,0.0046137406,1
448,80,2962,679.85,0.0046137406,1
456,80,2962,692.645,0.0046137406,1
464,80,2962,708.28,0.0046137406,1
472,80,2962,717.771,0.0046137406,1
480,80,2962,728.466,0.0046137406,1
488,80,2962,743.505,0.0046137406,1
496,80,2962,753.983,0.0046137406,1
504,80,2962,763.472,0.0046137406,1
512,80,2962,781.269,0.0046137406,1
520,80,2962,793.222,0.0046137406,1
528,80,2962,803.945,0.0046137406,1
536,80,2962,816.988,0.0046137406,1
544,80,2962,825.91,0.0046137406,1
552,80,2962,833.293,0.0046137406,1
560,80,2962,847.026,0.0046137406,1
568,80,2962,861.137,0.0046137406,1
576,80,2962,872.423,0.0046137406,1
584,80,2962,1192.04,0.0046137406,1
592,80,2962,894.53,0.0046137406,1
600,80,2962,910.511,0.0046137406,1
608,80,2962,918.483,0.0046137406,1
616,80,2962,931.472,0.0046137406,1
624,80,2962,1022.69,0.0046137406,1
632,80,2962,953.977,0.0046137406,1
640,80,2962,972.448,0.0046137406,1
648,80,2962,980.668,0.0046137406,1
656,80,2962,994.515,0.0046137406,1
664,80,2962,1188.33,0.0046137406,1
672,80,2962,1016.66,0.0046137406,1
680,80,2962,1030.76,0.0046137406,1
688,80,2962,1038.15,0.0046137406,1
696,80,2962,1057.65,0.0046137406,1
704,80,2962,1063.32,0.0046137406,1
712,80,2962,1077.26,0.0046137406,1
720,80,2962,1090.07,0.0046137406,1
728,80,2962,1102.2,0.0046137406,1
736,80,2962,1116.52,0.0046137406,1
744,80,2962,1125.3,0.0046137406,1
752,80,2962,1138.67,0.0046137406,1
760,80,2962,1149.72,0.0046137406,1
768,80,2962,1160.87,0.0046137406,1
776,80,2962,1171.85,0.0046137406,1
784,80,2962,1189.59,0.0046137406,1
792,80,2962,1194.89,0.0046137406,1
800,80,2962,1208.55,0.0046137406,1
808,80,2962,1221.41,0.0046137406,1
816,80,2962,1233.57,0.0046137406,1
824,80,2962,1246.78,0.0046137406,1
832,80,2962,1258.24,0.0046137406,1
840,80,2962,1278.15,0.0046137406,1
848,80,2962,1286.67,0.0046137406,1
856,80,2962,1292.83,0.0046137406,1
864,80,2962,1308.69,0.0046137406,1
872,80,2962,1332.41,0.0046137406,1
880,80,2962,1335.35,0.0046137406,1
888,80,2962,1342.07,0.0046137406,1
896,80,2962,1357.78,0.0046137406,1
904,80,2962,1367.66,0.0046137406,1
912,80,2962,1378.39,0.0046137406,1
920,80,2962,1392.83,0.0046137406,1
928,80,2962,1899.5,0.0046137406,1
936,80,2962,1413.95,0.0046137406,1
944,80,2962,1430.3,0.0046137406,1
952,80,2962,1441.25,0.0046137406,1
960,80,2962,1450.53,0.0046137406,1
968,80,2962,1468.48,0.0046137406,1
976,80,2962,1478.99,0.0046137406,1
984,80,2962,1489.19,0.0046137406,1
992,80,2962,1500.01,0.0046137406,1
1000,80,2962,1517.64,0.0046137406,1
1008,80,2962,1523.86,0.0046137406,1
1016,80,2962,1536.2,0.0046137406,1
1024,80,2962,1558.49,0.0046137406,1
1032,80,2962,1562.87,0.0046137406,1
1040,80,2962,1572.72,0.0046137406,1
1048,80,2962,1585.57,0.0046137406,1
1056,80,2962,1597.18,0.0046137406,1
1064,80,2962,1608.93,0.0046137406,1
1072,80,2962,1619.25,0.0046137406,1
1080,80,2962,1630.22,0.0046137406,1
1088,80,2962,1642.76,0.0046137406,1
1096,80,2962,1660.17,0.0046137406,1
1104,80,2962,1671.12,0.0046137406,1
1112,80,2962,1681.48,0.0046137406,1
1120,80,2962,1693.71,0.0046137406,1
1128,80,2962,1706.67,0.0046137406,1
1136,80,2962,1720.77,0.0046137406,1
1144,80,2962,1733.5,0.0046137406,1
1152,80,2962,1741.74,0.0046137406,1
1160,80,2962,1753.74,0.0046137406,1
1168,80,2962,1768.26,0.0046137406,1
1176,80,2962,1781.21,0.0046137406,1
1184,80,2962,1795.48,0.0046137406,1
1192,80,2962,1804.57,0.0046137406,1
1200,80,2962,1816.39,0.0046137406,1
1208,80,2962,1827.38,0.0046137406,1
1216,80,2962,1844.44,0.0046137406,1
1224,80,2962,1855.02,0.0046137406,1
1232,80,2962,1867.77,0.0046137406,1
1240,80,2962,1875.73,0.0046137406,1
1248,80,2962,1891.24,0.0046137406,1
1256,80,2962,1876.21,0.0046137406,1
1264,80,2962,1893.69,0.0046137406,1
1272,80,2962,1875.84,0.0046137406,1
1280,80,2962,1894.09,0.0046137406,1
1288,80,2962,2368.65,0.0046137406,1
1296,80,2962,1888.6,0.0046137406,1
1304,80,2962,1877.29,0.0046137406,1
1312,80,2962,1886.44,0.0046137406,1
1320,80,2962,1874.88,0.0046137406,1
1328,80,2962,1883.15,0.0046137406,1
1336,80,2962,1875.35,0.0046137406,1
1344,80,2962,1882.17,0.0046137406,1
1352,80,2962,2355.47,0.0046137406,1
1360,80,2962,1886.63,0.0046137406,1
1368,80,2962,1887.37,0.0046137406,1
1376,80,2962,1879.39,0.0046137406,1
1384,80,2962,1889.62,0.0046137406,1
1392,80,2962,1871.97,0.0046137406,1
1400,80,2962,1881.56,0.0046137406,1
1408,80,2962,1889.65,0.0046137406,1
1416,80,2962,1874.69,0.0046137406,1
1424,80,2962,1888.11,0.0046137406,1
1432,80,2962,1874.34,0.0046137406,1
1440,80,2962,1881.07,0.0046137406,1
1448,80,2962,1893.23,0.0046137406,1
1456,80,2962,1872.59,0.0046137406,1
1464,80,2962,1884.85,0.0046137406,1
1472,80,2962,1866.24,0.0046137406,1
1480,80,2962,1876.22,0.0046137406,1
1488,80,2962,1888.41,0.0046137406,1
1496,80,2962,1874.82,0.0046137406,1
1504,80,2962,1880.87,0.0046137406,1
1512,80,2962,1893.58,0.0046137406,1
1520,80,2962,1871.52,0.0046137406,1
1528,80,2962,1899.8,0.0046137406,1
1536,80,2962,1890.81,0.0046137406,1
1544,80,2962,1875.3,0.0046137406,1
1552,80,2962,1881.8,0.0046137406,1
1560,80,2962,1891.61,0.0046137406,1
1568,80,2962,1871.94,0.0046137406,1
1576,80,2962,1880.5,0.0046137406,1
1584,80,2962,1890.58,0.0046137406,1
1592,80,2962,1870.35,0.0046137406,1
1600,80,2962,1878.7,0.0046137406,1
1608,80,2962,1894.98,0.0046137406,1
1616,80,2962,1872.85,0.0046137406,1
1624,80,2962,1877.54,0.0046137406,1
1632,80,2962,1887.85,0.0046137406,1
1640,80,2962,1862.38,0.0046137406,1
